,Suburb,Number of Rooms,Distance,Number of Bedroom,Bathroom,YearBuilt,"Price in $1,000,000",Population,Education Score,State,State Rank
800,Bentleigh,2,11.4,2.0,1.0,1970.0,0.42,17921,1117,VIC,2709
801,Bentleigh,4,11.4,4.0,2.0,1920.0,1.479,17921,1117,VIC,2709
802,Bentleigh,4,11.4,4.0,3.0,1950.0,1.35,17921,1117,VIC,2709
803,Bentleigh,2,11.4,2.0,1.0,2011.0,0.38,17921,1117,VIC,2709
804,Bentleigh,4,11.4,4.0,2.0,2014.0,1.7,17921,1117,VIC,2709
805,Bentleigh,4,11.4,4.0,3.0,2014.0,1.28,17921,1117,VIC,2709
806,Bentleigh,4,11.4,4.0,3.0,2013.0,1.75,17921,1117,VIC,2709
807,Bentleigh,2,11.4,2.0,1.0,1967.0,0.41,17921,1117,VIC,2709
808,Bentleigh,5,11.4,5.0,2.0,1950.0,1.5,17921,1117,VIC,2709
809,Bentleigh,3,11.4,3.0,3.0,2014.0,1.435,17921,1117,VIC,2709
810,Bentleigh,4,11.4,4.0,3.0,1940.0,2.31,17921,1117,VIC,2709
811,Bentleigh,4,11.4,4.0,3.0,1975.0,2.151,17921,1117,VIC,2709
812,Bentleigh,4,11.4,4.0,3.0,1940.0,2.21,17921,1117,VIC,2709
813,Bentleigh,4,11.4,4.0,2.0,1920.0,1.895,17921,1117,VIC,2709
814,Bentleigh,2,11.4,2.0,2.0,2004.0,0.87,17921,1117,VIC,2709
815,Bentleigh,4,11.4,4.0,3.0,1950.0,1.41,17921,1117,VIC,2709
816,Bentleigh,3,11.4,3.0,1.0,1950.0,1.21,17921,1117,VIC,2709
817,Bentleigh,4,11.4,4.0,2.0,1950.0,1.6,17921,1117,VIC,2709
818,Bentleigh,4,11.4,4.0,2.0,1940.0,1.51,17921,1117,VIC,2709
819,Bentleigh,3,11.4,3.0,1.0,1960.0,1.63,17921,1117,VIC,2709
820,Bentleigh,3,11.4,3.0,1.0,1940.0,1.73,17921,1117,VIC,2709
821,Bentleigh,4,11.4,4.0,3.0,2016.0,1.165,17921,1117,VIC,2709
822,Bentleigh,4,11.4,4.0,3.0,2008.0,2.26,17921,1117,VIC,2709
823,Bentleigh,4,11.4,4.0,2.0,2017.0,1.56,17921,1117,VIC,2709
824,Bentleigh,4,11.4,4.0,3.0,1950.0,1.25,17921,1117,VIC,2709
825,Bentleigh,3,11.4,3.0,1.0,1925.0,1.52,17921,1117,VIC,2709
826,Bentleigh,4,11.4,4.0,2.0,1995.0,1.54,17921,1117,VIC,2709
827,Bentleigh,4,11.4,4.0,3.0,2009.0,1.47,17921,1117,VIC,2709
828,Bentleigh,3,11.4,3.0,2.0,2001.0,1.208,17921,1117,VIC,2709
829,Bentleigh,4,11.4,4.0,3.0,2012.0,1.37,17921,1117,VIC,2709
830,Bentleigh,5,11.4,5.0,2.0,1960.0,1.74,17921,1117,VIC,2709
831,Bentleigh,3,11.4,3.0,1.0,1960.0,1.3,17921,1117,VIC,2709
832,Bentleigh,3,11.4,3.0,3.0,2013.0,1.16,17921,1117,VIC,2709
833,Bentleigh,2,11.4,2.0,1.0,1950.0,0.7775,17921,1117,VIC,2709
834,Bentleigh,2,11.4,2.0,1.0,1920.0,1.75,17921,1117,VIC,2709
835,Bentleigh,3,11.4,3.0,2.0,2002.0,1.35,17921,1117,VIC,2709
836,Bentleigh,4,11.4,4.0,2.0,1930.0,1.3,17921,1117,VIC,2709
837,Bentleigh,3,11.4,3.0,2.0,1960.0,1.3605,17921,1117,VIC,2709
838,Bentleigh,5,11.4,5.0,3.0,2007.0,2.0,17921,1117,VIC,2709
839,Bentleigh,5,11.4,5.0,3.0,1998.0,2.275,17921,1117,VIC,2709
840,Bentleigh,3,11.4,3.0,1.0,2019.0,1.1,17921,1117,VIC,2709
841,Bentleigh,3,11.4,3.0,2.0,2012.0,1.3,17921,1117,VIC,2709
842,Bentleigh,3,11.4,3.0,2.0,2010.0,1.0025,17921,1117,VIC,2709
843,Bentleigh,4,11.4,4.0,2.0,1920.0,1.39,17921,1117,VIC,2709
844,Bentleigh,4,11.4,4.0,2.0,1930.0,2.05,17921,1117,VIC,2709
845,Bentleigh East,2,13.9,2.0,2.0,2008.0,0.825,30159,1089,VIC,2581
846,Bentleigh East,2,13.9,2.0,1.0,2002.0,0.746,30159,1089,VIC,2581
847,Bentleigh East,5,13.9,5.0,2.0,1960.0,1.275,30159,1089,VIC,2581
848,Bentleigh East,3,13.9,3.0,2.0,1999.0,1.025,30159,1089,VIC,2581
849,Bentleigh East,2,13.9,2.0,1.0,1980.0,0.495,30159,1089,VIC,2581
850,Bentleigh East,4,13.9,3.0,2.0,1950.0,1.22,30159,1089,VIC,2581
851,Bentleigh East,3,13.9,3.0,1.0,1950.0,0.885,30159,1089,VIC,2581
852,Bentleigh East,3,13.9,0.0,2.0,2012.0,0.83,30159,1089,VIC,2581
853,Bentleigh East,4,13.9,4.0,2.0,1975.0,1.1,30159,1089,VIC,2581
854,Bentleigh East,3,13.9,3.0,2.0,1970.0,1.04,30159,1089,VIC,2581
855,Bentleigh East,4,13.9,3.0,3.0,2014.0,1.21,30159,1089,VIC,2581
856,Bentleigh East,4,13.9,3.0,2.0,2006.0,1.16,30159,1089,VIC,2581
857,Bentleigh East,3,13.9,3.0,2.0,1970.0,1.215,30159,1089,VIC,2581
858,Bentleigh East,4,13.9,4.0,2.0,1960.0,1.2,30159,1089,VIC,2581
859,Bentleigh East,3,13.9,3.0,2.0,1950.0,1.05,30159,1089,VIC,2581
860,Bentleigh East,5,13.9,5.0,2.0,1950.0,0.95,30159,1089,VIC,2581
861,Bentleigh East,2,13.9,3.0,2.0,1970.0,0.38,30159,1089,VIC,2581
862,Bentleigh East,3,13.9,3.0,2.0,1970.0,1.338,30159,1089,VIC,2581
863,Bentleigh East,2,13.9,2.0,1.0,1960.0,0.651,30159,1089,VIC,2581
864,Bentleigh East,3,13.9,3.0,1.0,1955.0,0.92,30159,1089,VIC,2581
865,Bentleigh East,3,13.9,4.0,2.0,1960.0,1.39,30159,1089,VIC,2581
866,Bentleigh East,1,13.9,1.0,1.0,1970.0,0.37,30159,1089,VIC,2581
867,Bentleigh East,3,13.9,3.0,1.0,1955.0,1.1,30159,1089,VIC,2581
868,Bentleigh East,4,13.9,4.0,1.0,1940.0,1.206,30159,1089,VIC,2581
869,Bentleigh East,2,13.9,2.0,1.0,1960.0,0.4865,30159,1089,VIC,2581
870,Bentleigh East,4,13.9,4.0,2.0,1970.0,1.415,30159,1089,VIC,2581
871,Bentleigh East,4,13.9,4.0,2.0,2012.0,1.185,30159,1089,VIC,2581
872,Bentleigh East,4,13.9,4.0,3.0,1960.0,1.06,30159,1089,VIC,2581
873,Bentleigh East,3,13.9,3.0,2.0,1998.0,0.845,30159,1089,VIC,2581
874,Bentleigh East,3,13.9,3.0,2.0,1995.0,0.86,30159,1089,VIC,2581
875,Bentleigh East,3,13.9,3.0,2.0,2009.0,0.921,30159,1089,VIC,2581
876,Bentleigh East,2,13.9,2.0,1.0,1960.0,0.7425,30159,1089,VIC,2581
877,Bentleigh East,3,13.9,3.0,2.0,1950.0,0.92,30159,1089,VIC,2581
878,Bentleigh East,2,13.9,2.0,1.0,1960.0,0.702,30159,1089,VIC,2581
879,Bentleigh East,3,13.9,3.0,2.0,2000.0,0.805,30159,1089,VIC,2581
880,Bentleigh East,4,13.9,4.0,2.0,2004.0,1.1,30159,1089,VIC,2581
881,Bentleigh East,3,13.9,3.0,1.0,1950.0,1.05,30159,1089,VIC,2581
882,Bentleigh East,2,13.9,2.0,2.0,2005.0,0.722,30159,1089,VIC,2581
883,Bentleigh East,3,13.9,3.0,1.0,1960.0,0.93,30159,1089,VIC,2581
884,Bentleigh East,3,13.9,3.0,2.0,2000.0,0.921,30159,1089,VIC,2581
885,Bentleigh East,4,13.9,3.0,1.0,1950.0,1.035,30159,1089,VIC,2581
886,Bentleigh East,3,13.9,3.0,2.0,1996.0,0.72,30159,1089,VIC,2581
887,Bentleigh East,4,13.9,4.0,2.0,1950.0,1.352,30159,1089,VIC,2581
888,Bentleigh East,4,13.9,4.0,2.0,2006.0,1.005,30159,1089,VIC,2581
889,Bentleigh East,5,13.9,4.0,2.0,1930.0,1.6,30159,1089,VIC,2581
890,Bentleigh East,3,13.9,3.0,1.0,1970.0,1.2,30159,1089,VIC,2581
891,Bentleigh East,3,13.9,3.0,2.0,1950.0,0.78,30159,1089,VIC,2581
892,Bentleigh East,4,13.9,4.0,2.0,2010.0,1.25,30159,1089,VIC,2581
893,Bentleigh East,4,13.9,4.0,2.0,1960.0,1.11,30159,1089,VIC,2581
894,Bentleigh East,4,13.9,4.0,2.0,1950.0,1.69,30159,1089,VIC,2581
895,Bentleigh East,3,13.9,3.0,3.0,1950.0,0.791,30159,1089,VIC,2581
896,Bentleigh East,3,13.9,3.0,1.0,1940.0,0.9,30159,1089,VIC,2581
897,Bentleigh East,3,13.9,4.0,2.0,2010.0,1.189,30159,1089,VIC,2581
898,Bentleigh East,3,13.9,3.0,2.0,2000.0,0.97,30159,1089,VIC,2581
899,Bentleigh East,3,13.9,3.0,2.0,2003.0,0.823,30159,1089,VIC,2581
900,Bentleigh East,4,13.9,4.0,2.0,1940.0,0.95,30159,1089,VIC,2581
901,Bentleigh East,4,13.9,4.0,2.0,2010.0,1.045,30159,1089,VIC,2581
902,Bentleigh East,3,13.9,3.0,2.0,1994.0,0.8,30159,1089,VIC,2581
903,Bentleigh East,2,13.9,2.0,1.0,2000.0,0.655,30159,1089,VIC,2581
904,Bentleigh East,5,13.9,5.0,3.0,1950.0,1.55,30159,1089,VIC,2581
905,Bentleigh East,3,13.9,3.0,1.0,1980.0,0.835,30159,1089,VIC,2581
906,Bentleigh East,4,13.9,3.0,2.0,2015.0,1.465,30159,1089,VIC,2581
907,Bentleigh East,3,13.9,3.0,1.0,1950.0,0.91,30159,1089,VIC,2581
908,Bentleigh East,3,13.9,3.0,2.0,2007.0,0.92,30159,1089,VIC,2581
909,Bentleigh East,3,13.9,3.0,2.0,2012.0,0.935,30159,1089,VIC,2581
910,Bentleigh East,3,13.9,3.0,1.0,1970.0,0.977,30159,1089,VIC,2581
911,Bentleigh East,3,13.9,3.0,1.0,1950.0,1.352,30159,1089,VIC,2581
912,Bentleigh East,4,13.9,4.0,2.0,1960.0,1.115,30159,1089,VIC,2581
913,Bentleigh East,3,13.9,3.0,1.0,1966.0,0.78,30159,1089,VIC,2581
914,Bentleigh East,3,13.9,3.0,1.0,1949.0,1.197,30159,1089,VIC,2581
915,Bentleigh East,2,13.9,2.0,2.0,2011.0,0.485,30159,1089,VIC,2581
916,Bentleigh East,3,13.9,3.0,2.0,1950.0,0.81,30159,1089,VIC,2581
917,Bentleigh East,4,13.9,4.0,1.0,1960.0,1.365,30159,1089,VIC,2581
918,Bentleigh East,4,13.9,4.0,2.0,2006.0,1.698888,30159,1089,VIC,2581
919,Bentleigh East,2,13.9,2.0,1.0,2012.0,0.34,30159,1089,VIC,2581
920,Bentleigh East,3,13.9,3.0,2.0,2010.0,0.965,30159,1089,VIC,2581
921,Bentleigh East,3,13.9,3.0,2.0,2011.0,0.87,30159,1089,VIC,2581
922,Bentleigh East,3,13.9,3.0,2.0,1950.0,1.161,30159,1089,VIC,2581
923,Bentleigh East,3,13.9,3.0,1.0,1970.0,1.266,30159,1089,VIC,2581
924,Bentleigh East,3,13.9,3.0,2.0,2008.0,0.7,30159,1089,VIC,2581
925,Bentleigh East,4,13.9,4.0,4.0,2012.0,1.325,30159,1089,VIC,2581
926,Bentleigh East,3,13.9,3.0,2.0,2005.0,0.77,30159,1089,VIC,2581
927,Bentleigh East,1,13.9,1.0,1.0,1970.0,0.38,30159,1089,VIC,2581
928,Bentleigh East,4,13.9,4.0,2.0,1980.0,1.175,30159,1089,VIC,2581
929,Bentleigh East,3,13.9,3.0,1.0,1960.0,1.2,30159,1089,VIC,2581
930,Bentleigh East,4,13.9,4.0,1.0,1970.0,1.37,30159,1089,VIC,2581
931,Bentleigh East,4,13.9,4.0,1.0,1950.0,1.4335,30159,1089,VIC,2581
932,Bentleigh East,3,13.9,3.0,2.0,2005.0,0.86,30159,1089,VIC,2581
933,Bentleigh East,2,13.9,2.0,1.0,1995.0,0.715,30159,1089,VIC,2581
934,Bentleigh East,2,13.9,2.0,1.0,1950.0,0.71,30159,1089,VIC,2581
935,Bentleigh East,5,13.9,5.0,3.0,2007.0,1.55,30159,1089,VIC,2581
936,Bentleigh East,3,13.9,3.0,1.0,1996.0,0.79,30159,1089,VIC,2581
937,Bentleigh East,3,13.9,3.0,1.0,1960.0,1.02,30159,1089,VIC,2581
938,Bentleigh East,3,13.9,3.0,2.0,2012.0,0.886,30159,1089,VIC,2581
939,Bentleigh East,4,13.9,4.0,2.0,1997.0,1.015,30159,1089,VIC,2581
940,Bentleigh East,3,13.9,3.0,2.0,2001.0,0.83,30159,1089,VIC,2581
941,Bentleigh East,4,13.9,4.0,2.0,1950.0,1.255,30159,1089,VIC,2581
942,Bentleigh East,3,13.9,3.0,1.0,1950.0,1.32,30159,1089,VIC,2581
943,Bentleigh East,3,13.9,3.0,2.0,1950.0,0.87,30159,1089,VIC,2581
944,Bentleigh East,4,13.9,4.0,2.0,2013.0,1.4725,30159,1089,VIC,2581
945,Bentleigh East,2,13.9,2.0,2.0,2005.0,0.64,30159,1089,VIC,2581
946,Bentleigh East,4,13.9,4.0,3.0,1950.0,1.515,30159,1089,VIC,2581
947,Bentleigh East,3,13.9,3.0,1.0,1950.0,0.986,30159,1089,VIC,2581
948,Bentleigh East,3,13.9,3.0,1.0,2006.0,0.83,30159,1089,VIC,2581
949,Bentleigh East,3,13.9,3.0,2.0,2008.0,1.225,30159,1089,VIC,2581
950,Bentleigh East,3,13.9,3.0,2.0,2000.0,1.055,30159,1089,VIC,2581
951,Bentleigh East,3,13.9,3.0,1.0,1950.0,0.81,30159,1089,VIC,2581
952,Bentleigh East,2,13.9,2.0,1.0,1970.0,0.535,30159,1089,VIC,2581
953,Bentleigh East,4,13.9,4.0,1.0,1950.0,1.292,30159,1089,VIC,2581
954,Bentleigh East,3,13.9,3.0,2.0,1960.0,0.959,30159,1089,VIC,2581
955,Bentleigh East,3,13.9,3.0,3.0,1960.0,1.205,30159,1089,VIC,2581
956,Bentleigh East,5,13.8,5.0,2.0,1950.0,1.22,30159,1089,VIC,2581
957,Bentleigh East,4,13.8,4.0,1.0,1955.0,1.46,30159,1089,VIC,2581
958,Bentleigh East,3,13.8,3.0,2.0,2000.0,0.935,30159,1089,VIC,2581
959,Bentleigh East,4,13.8,4.0,2.0,2014.0,1.62,30159,1089,VIC,2581
960,Bentleigh East,4,13.8,4.0,2.0,1950.0,1.58,30159,1089,VIC,2581
961,Bentleigh East,3,13.8,3.0,1.0,1958.0,1.316,30159,1089,VIC,2581
962,Bentleigh East,3,13.8,3.0,1.0,1940.0,1.525,30159,1089,VIC,2581
963,Bentleigh East,4,13.8,4.0,2.0,1950.0,1.33,30159,1089,VIC,2581
964,Bentleigh East,4,13.8,4.0,3.0,1960.0,1.815,30159,1089,VIC,2581
965,Bentleigh East,3,13.8,3.0,1.0,1950.0,1.225,30159,1089,VIC,2581
966,Bentleigh East,4,13.8,4.0,2.0,2003.0,1.655,30159,1089,VIC,2581
967,Bentleigh East,3,13.8,3.0,2.0,1950.0,1.43,30159,1089,VIC,2581
968,Bentleigh East,2,13.8,2.0,1.0,1990.0,0.86,30159,1089,VIC,2581
969,Bentleigh East,3,13.8,3.0,2.0,1960.0,1.26,30159,1089,VIC,2581
970,Bentleigh East,4,13.8,4.0,3.0,2014.0,1.33,30159,1089,VIC,2581
971,Bentleigh East,3,13.8,3.0,1.0,1960.0,1.14,30159,1089,VIC,2581
972,Bentleigh East,3,13.8,3.0,2.0,1960.0,1.47,30159,1089,VIC,2581
973,Bentleigh East,3,13.8,3.0,1.0,1970.0,0.98,30159,1089,VIC,2581
974,Bentleigh East,3,13.8,3.0,1.0,1960.0,1.07,30159,1089,VIC,2581
975,Bentleigh East,4,13.8,4.0,3.0,2014.0,1.225,30159,1089,VIC,2581
976,Bentleigh East,4,13.8,4.0,3.0,1990.0,1.23,30159,1089,VIC,2581
977,Bentleigh East,3,13.8,3.0,2.0,2013.0,1.28,30159,1089,VIC,2581
978,Bentleigh East,2,13.8,2.0,2.0,2008.0,0.69,30159,1089,VIC,2581
979,Bentleigh East,3,13.8,3.0,1.0,1950.0,0.98,30159,1089,VIC,2581
980,Bentleigh East,4,13.8,4.0,1.0,1960.0,1.595,30159,1089,VIC,2581
981,Bentleigh East,2,13.8,2.0,1.0,1959.0,1.02,30159,1089,VIC,2581
982,Bentleigh East,5,13.8,5.0,3.0,1960.0,1.8,30159,1089,VIC,2581
983,Bentleigh East,4,13.8,4.0,2.0,1956.0,1.655,30159,1089,VIC,2581
984,Bentleigh East,4,13.8,4.0,2.0,2012.0,1.13,30159,1089,VIC,2581
985,Bentleigh East,4,13.8,4.0,3.0,1930.0,1.37,30159,1089,VIC,2581
986,Bentleigh East,3,13.8,3.0,2.0,1950.0,1.311,30159,1089,VIC,2581
987,Bentleigh East,3,13.8,4.0,2.0,1970.0,1.05,30159,1089,VIC,2581
988,Bentleigh East,3,13.8,3.0,1.0,1970.0,1.275,30159,1089,VIC,2581
989,Bentleigh East,3,13.8,3.0,2.0,2012.0,1.162,30159,1089,VIC,2581
990,Bentleigh East,3,13.8,3.0,1.0,1960.0,1.16,30159,1089,VIC,2581
991,Bentleigh East,3,13.8,3.0,2.0,1970.0,1.0,30159,1089,VIC,2581
992,Bentleigh East,5,13.8,5.0,5.0,2017.0,2.055,30159,1089,VIC,2581
993,Bentleigh East,4,13.8,4.0,2.0,2010.0,1.285,30159,1089,VIC,2581
994,Bentleigh East,4,13.8,4.0,2.0,1960.0,1.42,30159,1089,VIC,2581
995,Bentleigh East,3,13.8,3.0,1.0,1960.0,0.95,30159,1089,VIC,2581
996,Bentleigh East,4,13.8,4.0,3.0,2017.0,1.345,30159,1089,VIC,2581
997,Bentleigh East,4,13.8,4.0,1.0,1960.0,1.6,30159,1089,VIC,2581
998,Bentleigh East,5,13.8,5.0,3.0,2005.0,2.125,30159,1089,VIC,2581
999,Bentleigh East,3,13.8,3.0,1.0,1950.0,0.886,30159,1089,VIC,2581
1000,Bentleigh East,4,13.8,4.0,2.0,1950.0,1.54,30159,1089,VIC,2581
1001,Bentleigh East,3,13.8,3.0,1.0,1955.0,1.16,30159,1089,VIC,2581
1002,Bentleigh East,5,13.8,5.0,2.0,1960.0,1.26,30159,1089,VIC,2581
1003,Bentleigh East,4,13.8,4.0,2.0,2013.0,1.3,30159,1089,VIC,2581
1004,Bentleigh East,4,13.8,4.0,2.0,2013.0,1.64,30159,1089,VIC,2581
1005,Bentleigh East,4,13.8,4.0,3.0,2017.0,1.3205,30159,1089,VIC,2581
1006,Bentleigh East,4,13.8,4.0,2.0,1950.0,1.42,30159,1089,VIC,2581
1007,Bentleigh East,3,13.8,3.0,1.0,1950.0,1.182,30159,1089,VIC,2581
1008,Bentleigh East,3,13.8,3.0,2.0,1950.0,1.2,30159,1089,VIC,2581
1009,Bentleigh East,2,13.8,2.0,2.0,2013.0,0.85,30159,1089,VIC,2581
1010,Bentleigh East,3,13.8,3.0,1.0,1960.0,1.24,30159,1089,VIC,2581
1011,Bentleigh East,3,13.8,3.0,1.0,1950.0,1.43,30159,1089,VIC,2581
1012,Bentleigh East,2,13.8,2.0,1.0,1948.0,0.7,30159,1089,VIC,2581
1013,Bentleigh East,4,13.8,4.0,2.0,1970.0,1.751,30159,1089,VIC,2581
1014,Bentleigh East,3,13.8,3.0,2.0,1940.0,1.2,30159,1089,VIC,2581
1015,Bentleigh East,4,13.8,4.0,3.0,2014.0,1.282,30159,1089,VIC,2581
1016,Bentleigh East,3,13.8,3.0,1.0,1950.0,1.18,30159,1089,VIC,2581
1017,Bentleigh East,5,13.8,5.0,3.0,2013.0,1.669,30159,1089,VIC,2581
1018,Bentleigh East,3,13.8,3.0,1.0,1960.0,1.146,30159,1089,VIC,2581
1019,Bentleigh East,3,13.8,3.0,3.0,2011.0,1.1,30159,1089,VIC,2581
1020,Bentleigh East,3,13.8,3.0,1.0,1955.0,1.16,30159,1089,VIC,2581
1021,Bentleigh East,2,13.8,2.0,1.0,1950.0,1.43,30159,1089,VIC,2581
1022,Bentleigh East,3,13.8,3.0,2.0,1965.0,1.125,30159,1089,VIC,2581
1023,Bentleigh East,3,13.8,3.0,1.0,1960.0,1.25,30159,1089,VIC,2581
1024,Bentleigh East,4,13.8,4.0,2.0,2013.0,1.336,30159,1089,VIC,2581
1025,Bentleigh East,4,13.8,4.0,3.0,2016.0,1.15,30159,1089,VIC,2581
1026,Box Hill,4,13.1,4.0,2.0,1940.0,1.62,14353,1088,VIC,2577
1027,Box Hill,2,13.1,2.0,1.0,1965.0,0.645,14353,1088,VIC,2577
1028,Box Hill,4,13.1,4.0,2.0,2003.0,0.88,14353,1088,VIC,2577
1029,Box Hill,4,13.1,3.0,2.0,1905.0,1.56,14353,1088,VIC,2577
1030,Box Hill,3,13.1,3.0,2.0,1950.0,1.715,14353,1088,VIC,2577
1031,Box Hill,3,13.1,3.0,1.0,1950.0,1.2,14353,1088,VIC,2577
1032,Box Hill,3,13.1,3.0,1.0,1910.0,1.76,14353,1088,VIC,2577
1033,Box Hill,1,13.1,1.0,1.0,1970.0,0.288,14353,1088,VIC,2577
1034,Box Hill,3,13.1,3.0,1.0,1950.0,0.948,14353,1088,VIC,2577
1035,Box Hill,2,13.1,2.0,2.0,2010.0,0.465,14353,1088,VIC,2577
1036,Box Hill,4,13.1,4.0,2.0,2008.0,0.975,14353,1088,VIC,2577
1037,Box Hill,3,13.1,3.0,1.0,1950.0,1.325,14353,1088,VIC,2577
1038,Box Hill,3,13.1,3.0,2.0,2000.0,0.75,14353,1088,VIC,2577
1039,Box Hill,3,13.1,3.0,2.0,1940.0,1.4,14353,1088,VIC,2577
1040,Box Hill,3,13.1,3.0,1.0,1930.0,1.5,14353,1088,VIC,2577
1041,Box Hill,4,13.1,4.0,2.0,1890.0,1.6,14353,1088,VIC,2577
1042,Box Hill,4,13.1,3.0,2.0,1927.0,1.4614,14353,1088,VIC,2577
1043,Box Hill,3,13.1,3.0,1.0,1980.0,0.775,14353,1088,VIC,2577
1044,Box Hill,4,13.1,4.0,4.0,1926.0,1.67,14353,1088,VIC,2577
1045,Box Hill,3,13.1,3.0,1.0,1890.0,0.928,14353,1088,VIC,2577
1046,Box Hill,2,13.1,2.0,2.0,2000.0,0.761,14353,1088,VIC,2577
1047,Box Hill,2,13.1,2.0,1.0,1970.0,0.636,14353,1088,VIC,2577
1048,Box Hill,4,13.1,4.0,2.0,1912.0,1.625,14353,1088,VIC,2577
1049,Box Hill,3,13.1,3.0,1.0,2005.0,0.836,14353,1088,VIC,2577
1050,Box Hill,3,13.1,3.0,1.0,1920.0,1.17,14353,1088,VIC,2577
1051,Box Hill,4,13.1,4.0,2.0,1924.0,1.67,14353,1088,VIC,2577
1052,Box Hill,3,13.1,4.0,1.0,1930.0,0.857,14353,1088,VIC,2577
1053,Box Hill,3,13.1,3.0,2.0,2000.0,0.8225,14353,1088,VIC,2577
1054,Box Hill,2,13.1,2.0,1.0,1970.0,0.56,14353,1088,VIC,2577
1055,Box Hill,2,13.1,2.0,1.0,1970.0,0.42,14353,1088,VIC,2577
1056,Box Hill,2,13.1,2.0,1.0,2014.0,0.78,14353,1088,VIC,2577
1057,Box Hill,3,13.1,3.0,1.0,1920.0,1.76,14353,1088,VIC,2577
1058,Box Hill,2,13.1,2.0,1.0,1980.0,0.6465,14353,1088,VIC,2577
1059,Box Hill,3,13.1,3.0,2.0,1925.0,2.08,14353,1088,VIC,2577
1060,Box Hill,2,10.9,2.0,2.0,2012.0,0.73,14353,1088,VIC,2577
1061,Box Hill,2,10.9,2.0,1.0,1940.0,1.82,14353,1088,VIC,2577
1062,Box Hill,2,10.9,2.0,1.0,1970.0,0.653,14353,1088,VIC,2577
1063,Box Hill,5,10.9,5.0,3.0,1955.0,1.9,14353,1088,VIC,2577
1064,Box Hill,5,10.9,5.0,3.0,1930.0,1.941,14353,1088,VIC,2577
1065,Box Hill,4,10.9,4.0,2.0,1930.0,1.7825,14353,1088,VIC,2577
1066,Box Hill,4,10.9,4.0,2.0,1930.0,1.875,14353,1088,VIC,2577
1067,Box Hill,4,10.9,4.0,3.0,1945.0,2.128888,14353,1088,VIC,2577
1068,Braybrook,2,10.8,2.0,1.0,1950.0,0.645,9682,966,VIC,844
1069,Braybrook,3,10.8,3.0,1.0,2011.0,0.502,9682,966,VIC,844
1070,Braybrook,3,10.8,3.0,2.0,2006.0,0.495,9682,966,VIC,844
1071,Braybrook,2,10.8,2.0,1.0,1950.0,0.868,9682,966,VIC,844
1072,Braybrook,4,10.8,4.0,2.0,1990.0,0.645,9682,966,VIC,844
1073,Braybrook,3,10.8,3.0,2.0,2010.0,0.652,9682,966,VIC,844
1074,Braybrook,4,10.8,4.0,2.0,2002.0,0.85,9682,966,VIC,844
1075,Braybrook,3,10.8,3.0,1.0,1960.0,0.5705,9682,966,VIC,844
1076,Braybrook,3,10.8,3.0,1.0,1955.0,0.575,9682,966,VIC,844
1077,Braybrook,4,10.8,4.0,2.0,2008.0,0.882,9682,966,VIC,844
1078,Braybrook,3,10.8,3.0,2.0,1970.0,0.73,9682,966,VIC,844
1079,Braybrook,2,10.8,2.0,1.0,1950.0,0.826,9682,966,VIC,844
1080,Braybrook,4,10.8,4.0,2.0,1990.0,0.61,9682,966,VIC,844
1081,Braybrook,3,10.8,3.0,1.0,1960.0,0.696,9682,966,VIC,844
1082,Braybrook,2,10.8,2.0,1.0,1960.0,0.66,9682,966,VIC,844
1083,Braybrook,3,10.8,3.0,2.0,2013.0,0.579,9682,966,VIC,844
1084,Braybrook,4,10.8,4.0,2.0,2008.0,0.8565,9682,966,VIC,844
1085,Braybrook,3,10.8,3.0,1.0,1960.0,0.765,9682,966,VIC,844
1086,Braybrook,2,10.8,2.0,1.0,1980.0,0.475,9682,966,VIC,844
1087,Braybrook,4,10.8,4.0,2.0,2000.0,0.55,9682,966,VIC,844
1088,Braybrook,3,10.8,3.0,1.0,2005.0,0.495,9682,966,VIC,844
1089,Braybrook,3,10.8,3.0,2.0,1970.0,0.565,9682,966,VIC,844
1090,Braybrook,2,10.8,2.0,1.0,1950.0,0.61,9682,966,VIC,844
1091,Braybrook,2,10.8,2.0,1.0,1950.0,0.76,9682,966,VIC,844
1092,Braybrook,3,10.8,3.0,2.0,2003.0,0.4417,9682,966,VIC,844
1093,Braybrook,4,10.8,4.0,3.0,2002.0,1.0,9682,966,VIC,844
1094,Braybrook,2,8.6,2.0,1.0,1950.0,0.57,9682,966,VIC,844
1095,Braybrook,3,8.6,3.0,1.0,1960.0,0.797,9682,966,VIC,844
1096,Braybrook,2,8.6,2.0,1.0,1950.0,0.59,9682,966,VIC,844
1097,Braybrook,3,8.6,3.0,1.0,2002.0,0.56,9682,966,VIC,844
1098,Braybrook,3,8.6,2.0,1.0,1960.0,0.865,9682,966,VIC,844
1099,Braybrook,3,8.6,3.0,1.0,1960.0,0.84,9682,966,VIC,844
1100,Braybrook,3,8.6,3.0,1.0,1950.0,1.2,9682,966,VIC,844
1101,Braybrook,3,8.6,3.0,1.0,1950.0,0.771,9682,966,VIC,844
1102,Braybrook,3,8.6,3.0,1.0,1950.0,0.785,9682,966,VIC,844
1103,Braybrook,2,8.6,2.0,1.0,1960.0,0.8315,9682,966,VIC,844
1104,Braybrook,3,8.6,3.0,2.0,2014.0,0.8,9682,966,VIC,844
1105,Braybrook,3,8.6,3.0,1.0,1950.0,0.8015,9682,966,VIC,844
